318,2015,00:00:00,1,1,3.47,2.3,92,9.37,Rain Showers,0,0
319,2015,23:45:00,0,3,3.64,0.17,78,13.47,Mostly Cloudy,0,0
320,2015,23:45:00,0,0,7.83,5.22,84,12.96,Rain Showers,2,0
321,2015,16:45:00,3,1,19.08,7.55,47,8.52,Mostly Sunny,1,0
322,2015,19:00:00,0,1,10.69,5.46,70,17.65,Partly Cloudy,0,0
323,2015,19:00:00,3,0,13.03,9.07,77,5.56,Mostly Sunny,1,1
324,2015,19:00:00,0,1,11.48,8.84,84,9.26,Cloudy,0,2
325,2015,19:00:00,1,1,17.92,12,68,5.56,Sunny,0,0
326,2015,19:00:00,0,2,12.37,8.24,76,16.63,Partly Cloudy,0,1
327,2015,19:00:00,2,2,15.96,8.66,62,11.11,Mostly Sunny,0,0
328,2015,21:30:00,0,1,11.19,6.13,71,7.41,Mostly Cloudy,1,0
329,2015,17:30:00,2,0,20.01,9.6,51,12.96,Partly Cloudy,0,1
330,2015,20:00:00,1,1,16.94,9.12,60,7.53,Partly Cloudy,3,0
331,2015,16:45:00,1,2,2.25,0.1,86,13.89,Clear,0,0
332,2015,19:00:00,1,0,-0.13,-2.02,87,9.26,Clear,0,1
333,2015,19:00:00,2,2,-0.17,-1.06,94,12.23,Mostly Clear,0,1
334,2015,19:00:00,1,0,2.55,-4.16,61,6.48,Clear,0,0
335,2015,19:00:00,2,1,-0.28,-2.1,87,12.96,Clear,0,1
336,2015,19:00:00,3,1,1.08,-2.45,77,9.26,Clear,2,0
337,2015,21:30:00,1,5,-1.59,-2.49,94,11.11,Clear,0,0
338,2015,16:00:00,1,2,11.58,9.2,85,15.74,Rain Showers,1,1
339,2015,18:05:00,6,0,10.78,8.22,84,31.48,Mostly Cloudy,0,0
340,2015,20:15:00,2,1,11.19,7.2,76,21.3,Rain Showers,0,0
341,2015,16:45:00,0,1,-1.08,-2.18,92,12.04,Snow Showers,1,0
342,2015,19:00:00,0,0,-1.16,-1.95,94,12.04,Snow Showers,1,1
343,2015,19:00:00,0,1,-3.35,-4.77,90,20.22,Snow Showers,1,0
344,2015,19:00:00,2,1,-0.89,-4.35,77,13.89,Rain Showers,0,3
345,2015,19:00:00,1,2,-1.75,-3.81,86,15.74,Snow Showers,1,0
346,2015,21:30:00,2,3,-3.19,-3.55,97,14.82,Light Snow,2,0
347,2015,18:05:00,1,2,10.36,8.75,90,9.26,Cloudy,0,0
348,2015,18:05:00,2,3,7.6,7.53,100,12.96,Isolated Showers,0,1
349,2015,23:45:00,3,1,8.63,8.63,100,4.26,Rain Showers,0,0
350,2015,23:45:00,0,2,8.31,4.09,75,17.59,Rain Showers,0,0
351,2015,23:45:00,2,2,7.7,7.53,99,9.28,Rain Showers,0,1
352,2015,23:45:00,2,2,7.94,7.24,95,14.82,Isolated Showers,0,0
353,2015,23:45:00,2,1,9.38,9.38,100,6.48,Rain Showers,0,3
354,2015,23:45:00,0,1,5.61,2.4,80,7.41,Mostly Clear,1,0
355,2015,23:45:00,2,1,5.32,2.39,81,7.41,Mostly Clear,1,2
356,2015,23:45:00,0,1,2.43,0.75,89,7.41,Partly Cloudy,2,0
357,2015,00:00:00,0,3,6.33,2.35,76,27.56,Isolated Showers,0,1
358,2015,00:00:00,0,1,5.66,0.92,72,20.6,Rain Showers,1,2
359,2015,16:45:00,2,2,14.54,2.89,45,5.56,Cloudy,0,1
360,2015,19:00:00,1,1,13.96,1.76,44,6.67,Mostly Sunny,2,0
361,2015,19:00:00,0,1,11.09,6.25,72,14.87,Partly Cloudy,0,1
362,2015,19:00:00,1,1,13.26,4.52,55,3.7,Mostly Cloudy,1,1
363,2015,19:00:00,3,2,12.72,5.02,59,8.92,Partly Cloudy,0,0
364,2015,19:00:00,0,4,12.31,1.73,48,5.56,Cloudy,0,2
365,2015,19:00:00,3,1,10.17,3.19,62,19.45,Mostly Sunny,0,0
366,2015,21:30:00,1,0,9.04,4.99,76,7.41,Partly Cloudy,1,0
367,2015,17:30:00,2,1,13.67,9.86,78,5.56,Rain Showers,0,0
368,2015,20:00:00,0,1,15.21,10.82,75,7.41,Rain Showers,0,0
369,2015,16:45:00,0,0,5.83,2.94,82,9.47,Mostly Cloudy,0,1
370,2015,19:00:00,2,1,5,2.47,84,12.96,Partly Cloudy,0,1
371,2015,19:00:00,2,3,4.36,-0.94,68,16.67,Clear,0,0
372,2015,20:00:00,2,0,4.77,2.08,83,16.21,Rain Showers,1,0
373,2015,00:00:00,0,1,8.37,6.29,87,24.71,Mostly Cloudy,0,0
374,2015,16:45:00,2,0,18.41,10.73,61,13.12,Partly Cloudy,0,0
375,2015,19:00:00,1,0,22.78,11.42,49,7.45,Mostly Sunny,0,0
376,2015,19:00:00,2,2,23.99,13.96,53,9.68,Mostly Sunny,0,0
377,2015,19:00:00,2,1,23.19,14.05,56,7.41,Rain Showers,2,0
378,2015,19:00:00,1,0,19.97,13.74,67,7.41,Partly Cloudy,1,1
379,2015,21:30:00,0,1,16.66,15.02,90,9.26,Rain Showers,1,0
380,2015,17:30:00,2,3,19.39,12.73,65,16.17,Rain Showers,0,1
381,2015,17:30:00,1,1,19.1,12.96,68,29.94,Mostly Sunny,2,0
382,2015,20:00:00,1,0,17.28,14.16,82,10.19,Rain Showers,1,0
383,2015,20:00:00,0,3,18.54,13.81,74,14.29,Rain Showers,1,1
384,2015,15:45:00,4,0,11.33,8.86,85,14.05,Partly Cloudy,1,0
385,2015,18:00:00,0,4,11.84,8.86,82,12.96,Mostly Clear,0,0
386,2015,18:00:00,4,0,10.75,7.61,81,11.11,Rain Showers,0,0
387,2015,18:00:00,2,3,7.99,5.44,84,3.92,Rain Showers,2,0
388,2015,18:00:00,2,2,9.44,9.29,99,14.82,Rain Showers,1,0
389,2015,18:00:00,0,0,8.07,6.53,90,14.82,Mostly Cloudy,1,0
390,2015,18:00:00,2,2,12.2,8.88,80,12.96,Mostly Clear,0,2
391,2015,20:30:00,1,1,9.99,7.97,87,9.26,Isolated Showers,2,0
392,2015,16:30:00,0,1,1.98,-0.76,82,3.89,Partly Cloudy,0,2
393,2015,19:00:00,0,1,3.95,2.27,89,8.33,Rain Showers,3,0
394,2015,15:45:00,3,3,20.05,13.71,67,7.41,Rain Showers,0,1
395,2015,18:00:00,1,1,19.47,14.27,72,9.26,Mostly Cloudy,0,1
396,2015,18:00:00,1,3,18.3,12.4,68,8.15,Partly Cloudy,0,0
397,2015,18:00:00,0,1,18.15,14.76,81,12.96,Rain Showers,1,2
398,2015,18:00:00,2,1,18.42,12.31,68,13.45,Rain Showers,0,0
399,2015,18:00:00,0,1,18.78,13.05,69,6.86,Mostly Cloudy,0,1
400,2015,20:30:00,1,2,15.51,11.98,80,5.56,Mostly Clear,0,0
401,2015,16:30:00,2,0,15,12.14,83,12.96,Partly Cloudy,2,2
402,2015,19:00:00,0,3,15.19,11.39,78,9.26,Mostly Clear,1,1
403,2015,19:00:00,1,4,16.09,7.21,56,11.04,Mostly Clear,0,2
404,2015,23:00:00,0,0,-1.81,-4.92,79,14.82,Mostly Clear,0,1
405,2015,15:45:00,3,0,11.8,8.54,80,16.67,Rain Showers,1,0
406,2015,18:00:00,0,1,12.4,4.44,58,11.11,Mostly Cloudy,0,0
407,2015,18:00:00,1,1,11.74,5.78,67,15.24,Mostly Sunny,1,1
408,2015,18:00:00,0,3,11.23,4.21,62,18.92,Partly Cloudy,0,0
409,2015,18:00:00,1,0,10.89,5.02,67,10.69,Mostly Sunny,0,0
410,2015,20:30:00,3,0,10.82,9.22,90,5.56,Rain Showers,1,2
411,2015,16:30:00,2,2,13.43,6.08,61,13.15,Mostly Sunny,0,0
412,2015,16:30:00,2,1,15.55,5.49,51,11.19,Partly Cloudy,1,0
413,2015,19:00:00,1,1,10.98,6.97,76,13.78,Rain Showers,0,1
414,2015,23:00:00,4,0,10.14,8.3,88,9.26,Mostly Clear,0,0
415,2015,22:45:00,1,1,12.33,12.27,100,14.63,Rain Showers,0,1
416,2015,22:45:00,1,3,17.28,13.43,78,7.41,Mostly Clear,1,0
417,2015,23:00:00,0,2,14.02,10.88,81,7.41,Mostly Clear,1,0
418,2015,23:00:00,0,4,15.63,4.38,47,6.37,Mostly Clear,0,1
419,2015,22:45:00,0,2,17.63,15.8,89,5.56,Rain Showers,2,0
420,2015,15:45:00,0,4,6.32,4.41,88,18.52,Sunny,0,1
421,2015,18:00:00,4,2,5.41,4.37,93,9.26,Mostly Clear,1,0
422,2015,18:00:00,4,1,10.01,6.29,78,27.78,Mostly Cloudy,1,1
423,2015,18:00:00,2,2,7.3,4.5,82,14.82,Partly Cloudy,0,2
424,2015,17:05:00,0,0,6.7,5.45,92,12.04,Partly Cloudy,0,1
425,2015,19:15:00,0,4,6.64,5.11,90,6.48,Rain Showers,0,2
426,2015,23:00:00,1,1,6.32,4.43,88,16.67,Mostly Cloudy,0,2
433,2015,15:00:00,1,3,8.05,6.97,93,7.62,Isolated Showers,0,2
434,2015,17:05:00,1,1,8.03,6.87,92,7.41,Rain Showers,2,1
435,2015,19:30:00,2,4,5.39,4.96,97,9.26,Mostly Clear,2,1
